city,hotel_name,score,url,longitude_x,latitude_x,description,id_city,latitude_y,longitude_y,Average probability of precipitation,average cloud percentage,average daily temperatures
Annecy,Centre Jean XXIII,7.6,https://www.booking.com/hotel/fr/centre-jean-xxiii.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaE2IAQGYAQm4ARnIAQ_YAQHoAQH4AQOIAgGoAgO4Aofhu5oGwAIB0gIkMmNjNzJlYjAtNWM3OC00NDk4LTgzMGItY2FmZjljYjU4YmQ42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&nflt=ht_id&srpvid=1c4e82032c6b01dd&srepoch=1666117768&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,6.1525068,45.9183227,"You're eligible for a Genius discount at Centre Jean XXIII! To save at this property, all you have to do is sign in. Offering a sun terrace, Centre Jean XXIII is situated in Annecy, 3 km from the old town and 1.8 km from Lake Annecy. Free WiFi is available throughout the property. Certain units feature views of the lake or city. Every room comes with a private bathroom. The rooms are not air-conditioned. There is a shared lounge at the property. Guests can enjoy various activities in the surroundings, including skiing and windsurfing. Water sports facilities are offered on the lake. Chateau d'Annecy is 3.1 km from Centre Jean XXIII, while UBISOFT is 2.3 km away. The nearest airport is Geneva International Airport, 46 km from Centre Jean XXIII.    Centre Jean XXIII has been welcoming Booking.com guests since 7 Jun 2017.  ",15,45.8992348,6.1288847,0.6936666666666667,78.175,17.844416666666667
Annecy,Le Panoramique - Appartement de 75m2 avec balcon au cœur d'Annecy,7.6,https://www.booking.com/hotel/fr/le-panoramique-appartement-de-75m2-avec-balcon-au-coeur-d-annecy.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaE2IAQGYAQm4ARnIAQ_YAQHoAQH4AQOIAgGoAgO4Aofhu5oGwAIB0gIkMmNjNzJlYjAtNWM3OC00NDk4LTgzMGItY2FmZjljYjU4YmQ42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&nflt=ht_id&srpvid=1c4e82032c6b01dd&srepoch=1666117768&from=searchresults#hotelTmpl,6.1251614,45.8971718,"Situated in Annecy, 36 km from Rochexpo, Le Panoramique - Appartement de 75m2 avec balcon au cœur d'Annecy features accommodation with a terrace, free WiFi and a 24-hour front desk. This apartment is 45 km from Jet d'Eau and 45 km from Gare de Cornavin. The apartment has 2 bedrooms, 1 bathroom, bed linen, towels, a TV, a dining area, a fully equipped kitchen, and a balcony with city views. Bourget Lake is 37 km from the apartment, while Stade de Genève is 42 km from the property. The nearest airport is Annecy – Haute-Savoie – Mont Blanc Airport, 8 km from Le Panoramique - Appartement de 75m2 avec balcon au cœur d'Annecy.   This is our guests' favourite part of Annecy, according to independent reviews.    Le Panoramique - Appartement de 75m2 avec balcon au cœur d'Annecy has been welcoming Booking.com guests since 11 Mar 2021.    Distance in property description is calculated using © OpenStreetMap ",15,45.8992348,6.1288847,0.6936666666666667,78.175,17.844416666666667
Annecy,Les Z'hirondelles,7.4,https://www.booking.com/hotel/fr/les-z-hirondelles.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaE2IAQGYAQm4ARnIAQ_YAQHoAQH4AQOIAgGoAgO4Aofhu5oGwAIB0gIkNTE3N2NhN2UtYjA2Yy00NDU4LWE3YjMtNTU0Njc5MzM4ZTVm2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&nflt=ht_id&srpvid=b2388203b54d02ef&srepoch=1666117768&from=searchresults#hotelTmpl,6.11382186,45.90462608,"You're eligible for a Genius discount at Les Z'hirondelles! To save at this property, all you have to do is sign in. Les Z'hirondelles is just 1.7 km from the centre of Annecy, near the Old Town and the SNCF Train Station. Its furnished apartments are a 10-minute drive from Lake Annecy. All of the apartments at Les Z'hirondelles are completely furnished and have free Wi-Fi. Each apartment has a kitchen with a refrigerator, hot plate, toaster; microwave oven and cookware. Bed linen is provided. Each apartment also includes a private parking place on site or in the garage.    Les Z'hirondelles has been welcoming Booking.com guests since 23 Aug 2010.  ",15,45.8992348,6.1288847,0.6936666666666667,78.175,17.844416666666667
Annecy,Le Cocon De Notre Dame,7.2,https://www.booking.com/hotel/fr/le-cocon-de-notre-dame-annecy.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaE2IAQGYAQm4ARnIAQ_YAQHoAQH4AQOIAgGoAgO4Aofhu5oGwAIB0gIkMmNjNzJlYjAtNWM3OC00NDk4LTgzMGItY2FmZjljYjU4YmQ42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&nflt=ht_id&srpvid=1c4e82032c6b01dd&srepoch=1666117768&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,6.1264401,45.9000261,"You're eligible for a Genius discount at Le Cocon De Notre Dame! To save at this property, all you have to do is sign in. Located in Annecy, 33 km from Rochexpo and 38 km from Bourget Lake, Le Cocon De Notre Dame provides accommodation with free WiFi, air conditioning, a casino and a terrace. The units come with parquet floors and feature a fully equipped kitchen with a dishwasher, a dining area, a flat-screen TV with cable channels, and a private bathroom with shower and a hairdryer. Some units include a patio and/or a balcony with river or city views. A continental breakfast is available daily at the apartment. A bicycle rental service is available at Le Cocon De Notre Dame. Stade de Genève is 39 km from the accommodation, while Jet d'Eau is 42 km away. The nearest airport is Annecy – Haute-Savoie – Mont Blanc Airport, 9 km from Le Cocon De Notre Dame.   This is our guests' favourite part of Annecy, according to independent reviews.   Couples particularly like the location — they rated it 9.4 for a two-person trip.    Le Cocon De Notre Dame has been welcoming Booking.com guests since 18 Dec 2017.    Distance in property description is calculated using © OpenStreetMap ",15,45.8992348,6.1288847,0.6936666666666667,78.175,17.844416666666667
Annecy,Campanile Annecy - Cran Gevrier,7.0,https://www.booking.com/hotel/fr/campanile-annecy.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaE2IAQGYAQm4ARnIAQ_YAQHoAQH4AQOIAgGoAgO4Aofhu5oGwAIB0gIkMmNjNzJlYjAtNWM3OC00NDk4LTgzMGItY2FmZjljYjU4YmQ42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&nflt=ht_id&srpvid=1c4e82032c6b01dd&srepoch=1666117768&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,6.10310644,45.90026967,"Campanile Annecy - Cran Gevrier is 3 km from the city center and the lake and Annecy train station and 5 km from Annecy-Methet airport. It offers rooms with free Wi-Fi, a courtesy tray with an electric kettle and a private bathroom with a bath or shower and a hairdryer. Some rooms can accommodate people with reduced mobility. Free private parking is available. Along the way in our beautiful region, come and discover the wonders of Haute Savoie: Lake Annecy, Gorges du Fier, Le Château de Montrottier. Here, it's an ideal stopover before going up to the beautiful resorts of the Alps: La Clusaz, Le Grand Bornand, Chamonix . and 30 minutes away, escape to Geneva, the city of Calvin. The on-site restaurant is open Monday to Thursday evening for dinner and Monday to Friday noon for lunch. It is closed from Friday evening to Sunday evening. It serves traditional and family cuisine. Other facilities at Campanile Annecy include air conditioning, a terrace.    Campanile Annecy - Cran Gevrier has been welcoming Booking.com guests since 9 Aug 2007.  Hotel chain/brand: Campanile ",15,45.8992348,6.1288847,0.6936666666666667,78.175,17.844416666666667
Grenoble,Le Douillet - appartement cosy - Grenoble,10.0,https://www.booking.com/hotel/fr/le-douillet-appartement-cosy-grenoble.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiQzM2ZhOWZjMy1kNmRjLTRjMmMtOTM1My05NWEzYjYzNWY0M2PYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&nflt=ht_id&srpvid=e5888203b6a302d8&srepoch=1666117768&from=searchresults#hotelTmpl,5.72625336,45.17828385,"You're eligible for a Genius discount at Le Douillet - appartement cosy - Grenoble! To save at this property, all you have to do is sign in. Le Douillet - appartement cosy - Grenoble in Grenoble provides accommodation with free WiFi, 2.3 km from Grenoble Train Station, 2.6 km from WTC Grenoble and 3.5 km from AlpExpo. This apartment is 5.5 km from The Bastille Grenoble and 35 km from Col de Parménie. The apartment comes with 1 bedroom, a flat-screen TV and a fully equipped kitchen that provides guests with a microwave, a fridge, and a washing machine. Alps Stadium is 1.8 km from the apartment, while Summum is 3.7 km away. The nearest airport is Alpes–Isère Airport, 46 km from Le Douillet - appartement cosy - Grenoble.    Le Douillet - appartement cosy - Grenoble has been welcoming Booking.com guests since 20 May 2022.    Distance in property description is calculated using © OpenStreetMap ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,Hôtel des Alpes,10.0,https://www.booking.com/hotel/fr/ha-tel-des-alpes.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiQzM2ZhOWZjMy1kNmRjLTRjMmMtOTM1My05NWEzYjYzNWY0M2PYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&nflt=ht_id&srpvid=e5888203b6a302d8&srepoch=1666117768&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5.71685795,45.19044652,"Located in Grenoble, Hôtel des Alpes is 220 m from the Grenoble Train Station and 120 m from Gares Tramway Stop. The hotel offers free WiFi access, a 24-hour front desk and a reception with vending machines for drinks. All rooms are serviced by a lift and feature a flat-screen TV with satellite and cable channels. The private bathroom has a bath or shower and a hairdryer is available upon request. A continental breakfast can be served every morning in the dining room or in the comfort of the guests’ rooms. Breakfast includes hot drinks, juices, bread, pastries, butter and jam. Hôtel des Alpes is an 11-minute walk from the Grenoble-Bastille cable car. Free parking is available for bicycles. Cars can be parked at an extra cost.   This is our guests' favourite part of Grenoble, according to independent reviews.   Couples particularly like the location — they rated it 8.2 for a two-person trip.    Hôtel des Alpes has been welcoming Booking.com guests since 29 Apr 2013.  ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,Fafa Central #CX,9.9,https://www.booking.com/hotel/fr/cute-apartment-of-96m-near-train-station-cx.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiQzM2ZhOWZjMy1kNmRjLTRjMmMtOTM1My05NWEzYjYzNWY0M2PYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&nflt=ht_id&srpvid=e5888203b6a302d8&srepoch=1666117768&from=searchresults#hotelTmpl,5.7165413,45.1894298,"Featuring city views, Fafa Central #CX offers accommodation with a balcony and a coffee machine, around 700 m from WTC Grenoble. It is located 400 m from Grenoble Train Station and provides free WiFi plus a 24-hour front desk. The apartment includes 4 bedrooms, 1 bathroom with a bath, a seating area, and a kitchen with a microwave. Towels and bed linen are featured. AlpExpo is 5.6 km from Fafa Central #CX, while Alps Stadium is 2.4 km away. The nearest airport is Alpes–Isère Airport, 45 km from the accommodation.   This is our guests' favourite part of Grenoble, according to independent reviews.    Fafa Central #CX has been welcoming Booking.com guests since 15 Mar 2022.    Distance in property description is calculated using © OpenStreetMap ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,superbe studio à Grenoble,9.5,https://www.booking.com/hotel/fr/superbe-studio-a-grenoble-grenoble.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiQzM2ZhOWZjMy1kNmRjLTRjMmMtOTM1My05NWEzYjYzNWY0M2PYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&nflt=ht_id&srpvid=e5888203b6a302d8&srepoch=1666117768&from=searchresults#hotelTmpl,5.7104001,45.1876953,,16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,R'Apparts T2 Au Grenoblois Dormant,9.5,https://www.booking.com/hotel/fr/apparts-t2-au-grenoblois-dormant.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiQzM2ZhOWZjMy1kNmRjLTRjMmMtOTM1My05NWEzYjYzNWY0M2PYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&nflt=ht_id&srpvid=e5888203b6a302d8&srepoch=1666117768&from=searchresults#hotelTmpl,5.7155599,45.1812789,"Set in Grenoble, 1.4 km from Grenoble Train Station, 1.7 km from WTC Grenoble and 4.7 km from AlpExpo, R'Apparts T2 Au Grenoblois Dormant offers accommodation with a balcony and free WiFi. This apartment is 5.3 km from The Bastille Grenoble and 34 km from Col de Parménie. The apartment is fitted with 1 bedroom, a flat-screen TV and a fully equipped kitchen that provides guests with a dishwasher, a microwave, a washing machine, a fridge and an oven. Towels and bed linen are featured. Alps Stadium is 2.7 km from the apartment, while Summum is 4.9 km away. The nearest airport is Alpes–Isère Airport, 45 km from R'Apparts T2 Au Grenoblois Dormant.    R'Apparts T2 Au Grenoblois Dormant has been welcoming Booking.com guests since 6 Aug 2022.    Distance in property description is calculated using © OpenStreetMap ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,ibis Grenoble Centre Bastille,9.5,https://www.booking.com/hotel/fr/ibis-grenoble-centre.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiRiOGM1OGFiMi0yMTk5LTQxMzYtOGUyZS0xOWQ3YjdhZWU2NDnYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&nflt=ht_id&srpvid=993682031af40083&srepoch=1666117768&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5.72641228,45.19052518,"Located in the centre of Grenoble, ibis Grenoble Centre offers a 24-hour reception bar and free Wi-Fi access throughout. Victor Hugo Tramway is situated outside the hotel and the Bastille Cable Car is 500 m away. All rooms are air-conditioned and feature a flat-screen TV with cable channels, a wardrobe, a desk and a telephone. The en suite bathroom includes a hairdryer and free toiletries. A buffet breakfast composed of sweet and savoury dishes such as eggs, fruit salad, yogurts and juices is served every day. Pastries baked on site and fresh French Madeleine cakes are also on offer, as well as a hot beverage and a piece of fruit to take away. Outside of regular breakfast hours guests can also enjoy a lighter option, available from 04:00. Additional features include luggage storage, daily newspapers and an elevator. Victor Hugo Square is 100 m away and private parking is possible on site.   This is our guests' favourite part of Grenoble, according to independent reviews.   Couples particularly like the location — they rated it 9.0 for a two-person trip.    ibis Grenoble Centre Bastille has been welcoming Booking.com guests since 16 May 2013.  Hotel chain/brand: ibis ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,kitanimosleep,9.2,https://www.booking.com/hotel/fr/kitanimo-sleep.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiRiOGM1OGFiMi0yMTk5LTQxMzYtOGUyZS0xOWQ3YjdhZWU2NDnYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&nflt=ht_id&srpvid=993682031af40083&srepoch=1666117768&from=searchresults#hotelTmpl,5.728134,45.188421,"Featuring city views, kitanimosleep is situated in the Grenoble City Centre district of Grenoble, 1.3 km from Grenoble Train Station and 1.6 km from WTC Grenoble. There is a fully equipped kitchen and a shared bathroom. AlpExpo is 5.2 km from the bed and breakfast, while Alps Stadium is 1.1 km from the property. The nearest airport is Alpes–Isère Airport, 45 km from kitanimosleep.   This is our guests' favourite part of Grenoble, according to independent reviews.    kitanimosleep has been welcoming Booking.com guests since 5 Sept 2022.    Distance in property description is calculated using © OpenStreetMap ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,L'étoile Grenobloise,9.2,https://www.booking.com/hotel/fr/etoile-grenobloise.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiQzM2ZhOWZjMy1kNmRjLTRjMmMtOTM1My05NWEzYjYzNWY0M2PYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&nflt=ht_id&srpvid=e5888203b6a302d8&srepoch=1666117768&from=searchresults#hotelTmpl,5.72850833,45.18788382,"Situated in the centre of Grenoble, 1.3 km from Grenoble Train Station and 1.6 km from WTC Grenoble, L'étoile Grenobloise offers air conditioning. This apartment is 4.3 km from The Bastille Grenoble and 5.3 km from Summum. The apartment has 1 bedroom, a flat-screen TV and a fully equipped kitchen that provides guests with a microwave, a fridge, a washing machine and an oven. Towels and bed linen are available. AlpExpo is 5.1 km from the apartment, while Alps Stadium is 1.1 km from the property. The nearest airport is Alpes–Isère Airport, 45 km from L'étoile Grenobloise.    L'étoile Grenobloise has been welcoming Booking.com guests since 19 Jun 2022.    Distance in property description is calculated using © OpenStreetMap ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,Cosy-T1-Gare de Grenoble,9.0,https://www.booking.com/hotel/fr/coeur-europole-grand-t1-cosy.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBAegBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiQ0ODMwZGE2MC01NDIxLTRjODAtOTg0ZS00Y2I2M2ZiYTBjYjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&nflt=ht_id&srpvid=241b8203d38f01a9&srepoch=1666117768&from=searchresults#hotelTmpl,5.7111216,45.190343,"Located in Grenoble, 300 m from Grenoble Train Station and 400 m from WTC Grenoble, Cosy-T1-Gare de Grenoble offers free WiFi and air conditioning. This apartment is 5.2 km from The Bastille Grenoble and 7 km from Summum. The apartment features 1 bedroom, a flat-screen TV with cable channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a shower. Towels and bed linen are provided. AlpExpo is 6.8 km from the apartment, while Alps Stadium is 2.9 km away. The nearest airport is Alpes–Isère Airport, 44 km from Cosy-T1-Gare de Grenoble.   This is our guests' favourite part of Grenoble, according to independent reviews.   Couples particularly like the location — they rated it 9.2 for a two-person trip.    Cosy-T1-Gare de Grenoble has been welcoming Booking.com guests since 30 Aug 2019.    Distance in property description is calculated using © OpenStreetMap ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,Appartements Residilaverde Gare,9.0,https://www.booking.com/hotel/fr/residilaverde-gare.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiQzM2ZhOWZjMy1kNmRjLTRjMmMtOTM1My05NWEzYjYzNWY0M2PYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&nflt=ht_id&srpvid=e5888203b6a302d8&srepoch=1666117768&from=searchresults#hotelTmpl,5.71627691,45.18988406,"Located in the heart of Grenoble, Appartement Residilaverde Gare proposes self-catering accommodation just 100 m from the train station and 900 m from Bastille Cable Car. All accommodation is air-conditioned and features a flat-screen TV with satellite channels, free Wi-Fi access, a washing machine and a dryer. They are complete with a private bathroom. The fully equipped kitchen in each apartment includes a coffee machine, refrigerator, oven, kettle and a toaster. Restaurants and bars can be found within walking distance. Mistral Park is a 20-mintue walk from the accommodation. Private parking is possible on site.   This is our guests' favourite part of Grenoble, according to independent reviews.    Appartements Residilaverde Gare has been welcoming Booking.com guests since 30 Aug 2012.  ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,Le Vallier - Spacieux appartement - Garage/Clim,9.0,https://www.booking.com/hotel/fr/le-vallier-spacieux-appartement-garage-clim.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiRiOGM1OGFiMi0yMTk5LTQxMzYtOGUyZS0xOWQ3YjdhZWU2NDnYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&nflt=ht_id&srpvid=993682031af40083&srepoch=1666117768&from=searchresults#hotelTmpl,5.71579406,45.17929956,"You're eligible for a Genius discount at Le Vallier - Spacieux appartement - Garage/Clim! To save at this property, all you have to do is sign in. Offering mountain views, Le Vallier - Spacieux appartement - Garage/Clim is an accommodation located in Grenoble, 1.7 km from WTC Grenoble and 4.1 km from AlpExpo. The air-conditioned accommodation is 1.5 km from Grenoble Train Station, and guests benefit from complimentary WiFi and private parking available on site. The apartment comes with 2 bedrooms, 2 bathrooms, bed linen, towels, a flat-screen TV, a fully equipped kitchen, and a balcony with city views. Alps Stadium is 2.5 km from the apartment, while Summum is 4.3 km away. The nearest airport is Alpes–Isère Airport, 45 km from Le Vallier - Spacieux appartement - Garage/Clim.    Le Vallier - Spacieux appartement - Garage/Clim has been welcoming Booking.com guests since 16 May 2022.    Distance in property description is calculated using © OpenStreetMap ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,Le Zola - appartement spacieux - Grenoble,8.9,https://www.booking.com/hotel/fr/le-zola-appartement-spacieux-grenoble.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiQzM2ZhOWZjMy1kNmRjLTRjMmMtOTM1My05NWEzYjYzNWY0M2PYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&nflt=ht_id&srpvid=e5888203b6a302d8&srepoch=1666117768&from=searchresults#hotelTmpl,5.72888527,45.1744212,,16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,B&B HOTEL Grenoble Centre Verlaine,8.9,https://www.booking.com/hotel/fr/b-amp-b-grenoble-centre-verlaine.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiRiOGM1OGFiMi0yMTk5LTQxMzYtOGUyZS0xOWQ3YjdhZWU2NDnYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&nflt=ht_id&srpvid=993682031af40083&srepoch=1666117768&from=searchresults#hotelTmpl,5.71498275,45.16191002,"B&B Grenoble Centre Verlaine is just 3 km from the centre of Grenoble and the SAEM Alpexpo Events Centre. A buffet breakfast is prepared daily and free WiFi is provided in the air-conditioned rooms. A flat-screen TV is provided in the soundproofed guest rooms, which have a modern décor. The suite also offers a terrace, a DVD player and a bath. Meal trays can be served for dinner, from 18:00 to 20:30. This hotel also has luggage storage and private parking on site. The Modern Art Gallery is just 3 km away and the hotel is accessible via the A480 motorway, 1.3 km away. Free public parking is available nearby and paid secured parking is available at the hotel.    B&B HOTEL Grenoble Centre Verlaine has been welcoming Booking.com guests since 3 Jul 2012.  Hotel chain/brand: B&B Hotels ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
Grenoble,Le Museum,8.8,https://www.booking.com/hotel/fr/le-museum.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCh-G7mgbAAgHSAiRiOGM1OGFiMi0yMTk5LTQxMzYtOGUyZS0xOWQ3YjdhZWU2NDnYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&nflt=ht_id&srpvid=993682031af40083&srepoch=1666117768&from=searchresults#hotelTmpl,5.73505052,45.188164,"Le Museum in Grenoble offers accommodation with free WiFi, 2 km from Grenoble Train Station, 2.6 km from WTC Grenoble and 5.2 km from AlpExpo. The property is 5.4 km from Summum and 36 km from Col de Parménie. The apartment includes 1 bedroom, 1 bathroom with a shower, a seating area, and a kitchen with a dishwasher. Towels and bed linen are featured in the apartment. Alps Stadium is 500 m from Le Museum, while The Bastille Grenoble is 3.8 km away. The nearest airport is Alpes–Isère Airport, 47 km from the accommodation.    Le Museum has been welcoming Booking.com guests since 8 Jul 2022.    Distance in property description is calculated using © OpenStreetMap ",16,45.1875602,5.7357819,0.690078125,76.984375,18.126796875
